,protocol_id,protocol_name,order_id,description,ordertype,ct_order,ct_orderset,prob_order
7341,1564,IP CAPR CARDIOVERSION,POC25,POC ISTAT INR AND PROTIME,Lab,15,58,0.25862069
7342,1566,IP SUR BOWEL PREP,127907,SODIUM PHOSPHATES 7.2-2.7 GRAM/15 ML PO LIQD,Medication,1,18,0.055555556
7343,1566,IP SUR BOWEL PREP,200273,PEG 3350-ELECTROLYTES 236-22.74-6.74 -5.86 GRAM PO SOLR,Medication,9,18,0.5
7344,1566,IP SUR BOWEL PREP,212945,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",Medication,1,18,0.055555556
7345,1566,IP SUR BOWEL PREP,541110,ERTAPENEM 1 GRAM/50 ML MINI-BAG PLUS,Medication,1,18,0.055555556
7346,1582,IP REN HEMODIALYSIS,101,ACETAMINOPHEN 325 MG PO TABS,Medication,4,21812,0.000183385
7347,1582,IP REN HEMODIALYSIS,102,ACETAMINOPHEN 500 MG PO TABS,Medication,3,21812,0.000137539
7348,1582,IP REN HEMODIALYSIS,2508,DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,Medication,227,21812,0.010407115
7349,1582,IP REN HEMODIALYSIS,2509,DIPHENHYDRAMINE HCL 25 MG PO CAPS,Medication,4,21812,0.000183385
7350,1582,IP REN HEMODIALYSIS,4749,MANNITOL 20 % 20 % IV SOLP,Medication,1,21812,4.58E-05
7351,1582,IP REN HEMODIALYSIS,4750,MANNITOL 25 % 25 % IV SOLN,Medication,303,21812,0.013891436
7352,1582,IP REN HEMODIALYSIS,8981,"ALBUMIN, HUMAN 25 % 25 % IV SOLP",Medication,128,21812,0.005868329
7353,1582,IP REN HEMODIALYSIS,8982,"ALBUMIN, HUMAN 5 % 5 % IV SOLP",Medication,29,21812,0.001329543
7354,1582,IP REN HEMODIALYSIS,9348,CALCITRIOL 1 MCG/ML IV SOLN,Medication,98,21812,0.00449294
7355,1582,IP REN HEMODIALYSIS,10176,"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",Medication,973,21812,0.044608472
7356,1582,IP REN HEMODIALYSIS,15846,"HEPARIN (PORCINE) IN 5 % DEX 25,000 UNIT/250 ML(100 UNIT/ML) IV SOLP",Medication,1,21812,4.58E-05
7357,1582,IP REN HEMODIALYSIS,25365,CEFAZOLIN IN DEXTROSE (ISO-OS) 1 GRAM/50 ML IV PGBK,Medication,2,21812,9.17E-05
7358,1582,IP REN HEMODIALYSIS,34505,HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,Medication,1,21812,4.58E-05
7359,1582,IP REN HEMODIALYSIS,77542,"EPOETIN ALFA 2,000 UNIT/ML INJ SOLN",Medication,352,21812,0.016137906
7360,1582,IP REN HEMODIALYSIS,77641,"EPOETIN ALFA 4,000 UNIT/ML INJ SOLN",Medication,878,21812,0.040253072
7361,1582,IP REN HEMODIALYSIS,86299,"EPOETIN ALFA 20,000 UNIT/ML INJ SOLN",Medication,45,21812,0.002063085
7362,1582,IP REN HEMODIALYSIS,91568,"EPOETIN ALFA 3,000 UNIT/ML INJ SOLN",Medication,564,21812,0.025857326
7363,1582,IP REN HEMODIALYSIS,94501,"EPOETIN ALFA 10,000 UNIT/ML INJ SOLN",Medication,843,21812,0.03864845
7364,1582,IP REN HEMODIALYSIS,94623,ALTEPLASE 2 MG INJ SOLR,Medication,1098,21812,0.050339263
7365,1582,IP REN HEMODIALYSIS,95223,VANCOMYCIN IN D5W 500 MG/100 ML IV PGBK,Medication,4,21812,0.000183385
7366,1582,IP REN HEMODIALYSIS,110872,HYDROMORPHONE 2 MG/ML INJ SYRG,Medication,1,21812,4.58E-05
7367,1582,IP REN HEMODIALYSIS,126580,"HEPARIN, PORCINE (PF) 1,000 UNIT/ML INJ SOLN",Medication,7403,21812,0.33940033
7368,1582,IP REN HEMODIALYSIS,126992,LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,Medication,866,21812,0.039702916
7369,1582,IP REN HEMODIALYSIS,127600,DARBEPOETIN ALFA IN POLYSORBAT 200 MCG/0.4 ML INJ SYRG,Medication,1,21812,4.58E-05
7370,1582,IP REN HEMODIALYSIS,127601,DARBEPOETIN ALFA IN POLYSORBAT 40 MCG/0.4 ML INJ SYRG,Medication,2,21812,9.17E-05
7371,1582,IP REN HEMODIALYSIS,127602,DARBEPOETIN ALFA IN POLYSORBAT 25 MCG/0.42 ML INJ SYRG,Medication,7,21812,0.000320924
7372,1582,IP REN HEMODIALYSIS,127608,DARBEPOETIN ALFA IN POLYSORBAT 60 MCG/0.3 ML INJ SYRG,Medication,1,21812,4.58E-05
7373,1582,IP REN HEMODIALYSIS,127609,DARBEPOETIN ALFA IN POLYSORBAT 100 MCG/0.5 ML INJ SYRG,Medication,6,21812,0.000275078
7374,1582,IP REN HEMODIALYSIS,127696,DARBEPOETIN ALFA IN POLYSORBAT 150 MCG/0.3 ML INJ SYRG,Medication,1,21812,4.58E-05
7375,1582,IP REN HEMODIALYSIS,209508,METHYLPREDNISOLONE SOD SUC(PF) 40 MG/ML INJ SOLR,Medication,9,21812,0.000412617
7376,1582,IP REN HEMODIALYSIS,212610,"IMMUNE GLOBULIN(HUM),CAPR(IGG) 10 GRAM/100 ML (10 %) INJ SOLN",Medication,9,21812,0.000412617
7377,1582,IP REN HEMODIALYSIS,212945,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",Medication,8,21812,0.000366771
7378,1582,IP REN HEMODIALYSIS,221636,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,Medication,2,21812,9.17E-05
7379,1582,IP REN HEMODIALYSIS,520124,IRON SUCROSE IVPB (<300MG),Medication,96,21812,0.004401247
7380,1582,IP REN HEMODIALYSIS,520126,FERRIC GLUCONATE COMPLEX IV INFUSION,Medication,86,21812,0.003942784
7381,1582,IP REN HEMODIALYSIS,540136,HEPARIN 500 UNIT/ML SYRINGE,Medication,656,21812,0.030075188
7382,1582,IP REN HEMODIALYSIS,541048,HYDROMORPHONE VARIABLE DOSE INJECTION,Medication,1,21812,4.58E-05
7383,1582,IP REN HEMODIALYSIS,10205R,HLA ORDER - DESENSITIZATION MONITORING PRE IVIG,Lab,2,21812,9.17E-05
7384,1582,IP REN HEMODIALYSIS,10210R,HLA ORDER - DESENSITIZATION AB MONITORING-POST IVIG,Lab,2,21812,9.17E-05
7385,1582,IP REN HEMODIALYSIS,10220R,HLA ORDER - DESENSITIZATION/DSA MONITORING-PRE IVIG,Lab,2,21812,9.17E-05
7386,1582,IP REN HEMODIALYSIS,10225R,HLA ORDER - DESENSITIZATION MONITORING POST IVIG (POS*,Lab,2,21812,9.17E-05
7387,1582,IP REN HEMODIALYSIS,LAB420,"BUN, RECIRCULATION STUDY",Lab,24,21812,0.001100312
7388,1582,IP REN HEMODIALYSIS,LABBLC,BLOOD CULTURE (AEROBIC & ANAEROBIC BOTTLES),Lab,63,21812,0.002888318
7389,1582,IP REN HEMODIALYSIS,LABBUN,"UREA NITROGEN, SERUM/PLASMA",Lab,1070,21812,0.049055566
7390,1582,IP REN HEMODIALYSIS,LABCBCD,CBC WITH DIFF,Lab,108,21812,0.004951403
7391,1582,IP REN HEMODIALYSIS,LABFE,"IRON, TOTAL",Lab,33,21812,0.001512929
7392,1582,IP REN HEMODIALYSIS,LABFER,FERRITIN,Lab,80,21812,0.003667706
7393,1582,IP REN HEMODIALYSIS,LABFLDC,FLUID CULTURE AND GRAM STAIN,Lab,1,21812,4.58E-05
7394,1582,IP REN HEMODIALYSIS,LABHBSAG,HBSAG,Lab,996,21812,0.045662938
7395,1582,IP REN HEMODIALYSIS,LABHBSQT,HEP B SURF AB QUANT,Lab,555,21812,0.025444709
7396,1582,IP REN HEMODIALYSIS,LABK,"POTASSIUM, SERUM/PLASMA",Lab,50,21812,0.002292316
7397,1582,IP REN HEMODIALYSIS,LABMETC,"METABOLIC PANEL, COMPREHENSIVE",Lab,200,21812,0.009169265
7398,1582,IP REN HEMODIALYSIS,LABMGN,"MAGNESIUM, SERUM/PLASMA",Lab,43,21812,0.001971392
7399,1582,IP REN HEMODIALYSIS,LABPHOS,"PHOSPHORUS, SERUM/PLASMA",Lab,134,21812,0.006143407
7400,1582,IP REN HEMODIALYSIS,LABPT,PROTHROMBIN TIME,Lab,9,21812,0.000412617
7401,1582,IP REN HEMODIALYSIS,LABPTH,PARATHYROID HORMONE,Lab,71,21812,0.003255089
7402,1582,IP REN HEMODIALYSIS,LABPTT,PTT PARTIAL THROMBOPLASTIN TIME,Lab,7,21812,0.000320924
7403,1582,IP REN HEMODIALYSIS,LABTRFS,TRANSFERRIN SATURATION,Lab,78,21812,0.003576013
7404,1582,IP REN HEMODIALYSIS,LABVANPRL,VANCOMYCIN TROUGH LEVEL,Lab,13,21812,0.000596002
7405,1582,IP REN HEMODIALYSIS,LABVANUNL,VANCOMYCIN SINGLE DAILY LEVEL,Lab,2,21812,9.17E-05
7406,1582,IP REN HEMODIALYSIS,LABWDC,WOUND CULTURE,Lab,6,21812,0.000275078
7407,1586,IP REN HEMODIALYSIS/PUF,2508,DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,Medication,14,3043,0.004600723
7408,1586,IP REN HEMODIALYSIS/PUF,4750,MANNITOL 25 % 25 % IV SOLN,Medication,24,3043,0.007886954
7409,1586,IP REN HEMODIALYSIS/PUF,8981,"ALBUMIN, HUMAN 25 % 25 % IV SOLP",Medication,24,3043,0.007886954
7410,1586,IP REN HEMODIALYSIS/PUF,8982,"ALBUMIN, HUMAN 5 % 5 % IV SOLP",Medication,6,3043,0.001971738
7411,1586,IP REN HEMODIALYSIS/PUF,10176,"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",Medication,222,3043,0.072954321
7412,1586,IP REN HEMODIALYSIS/PUF,77542,"EPOETIN ALFA 2,000 UNIT/ML INJ SOLN",Medication,3,3043,0.000985869
7413,1586,IP REN HEMODIALYSIS/PUF,77641,"EPOETIN ALFA 4,000 UNIT/ML INJ SOLN",Medication,10,3043,0.003286231
7414,1586,IP REN HEMODIALYSIS/PUF,91568,"EPOETIN ALFA 3,000 UNIT/ML INJ SOLN",Medication,13,3043,0.0042721
7415,1586,IP REN HEMODIALYSIS/PUF,94501,"EPOETIN ALFA 10,000 UNIT/ML INJ SOLN",Medication,20,3043,0.006572461
7416,1586,IP REN HEMODIALYSIS/PUF,94623,ALTEPLASE 2 MG INJ SOLR,Medication,134,3043,0.044035491
7417,1586,IP REN HEMODIALYSIS/PUF,124216,VANCOMYCIN IN D5W 1 GRAM/200 ML IV PGBK,Medication,1,3043,0.000328623
7418,1586,IP REN HEMODIALYSIS/PUF,126580,"HEPARIN, PORCINE (PF) 1,000 UNIT/ML INJ SOLN",Medication,807,3043,0.265198817
7419,1586,IP REN HEMODIALYSIS/PUF,126992,LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,Medication,72,3043,0.023660861
7420,1586,IP REN HEMODIALYSIS/PUF,212945,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",Medication,3,3043,0.000985869
7421,1586,IP REN HEMODIALYSIS/PUF,520124,IRON SUCROSE IVPB (<300MG),Medication,3,3043,0.000985869
7422,1586,IP REN HEMODIALYSIS/PUF,520126,FERRIC GLUCONATE COMPLEX IV INFUSION,Medication,6,3043,0.001971738
7423,1586,IP REN HEMODIALYSIS/PUF,540136,HEPARIN 500 UNIT/ML SYRINGE,Medication,19,3043,0.006243838
7424,1586,IP REN HEMODIALYSIS/PUF,LABBLC,BLOOD CULTURE (AEROBIC & ANAEROBIC BOTTLES),Lab,2,3043,0.000657246
7425,1586,IP REN HEMODIALYSIS/PUF,LABBUN,"UREA NITROGEN, SERUM/PLASMA",Lab,102,3043,0.033519553
7426,1586,IP REN HEMODIALYSIS/PUF,LABCBCD,CBC WITH DIFF,Lab,3,3043,0.000985869
7427,1586,IP REN HEMODIALYSIS/PUF,LABFE,"IRON, TOTAL",Lab,1,3043,0.000328623
7428,1586,IP REN HEMODIALYSIS/PUF,LABFER,FERRITIN,Lab,3,3043,0.000985869
7429,1586,IP REN HEMODIALYSIS/PUF,LABHBSAG,HBSAG,Lab,116,3043,0.038120276
7430,1586,IP REN HEMODIALYSIS/PUF,LABHBSQT,HEP B SURF AB QUANT,Lab,70,3043,0.023003615
7431,1586,IP REN HEMODIALYSIS/PUF,LABK,"POTASSIUM, SERUM/PLASMA",Lab,7,3043,0.002300361
7432,1586,IP REN HEMODIALYSIS/PUF,LABMETC,"METABOLIC PANEL, COMPREHENSIVE",Lab,4,3043,0.001314492
7433,1586,IP REN HEMODIALYSIS/PUF,LABMGN,"MAGNESIUM, SERUM/PLASMA",Lab,1,3043,0.000328623
7434,1586,IP REN HEMODIALYSIS/PUF,LABPHOS,"PHOSPHORUS, SERUM/PLASMA",Lab,7,3043,0.002300361
7435,1586,IP REN HEMODIALYSIS/PUF,LABPTH,PARATHYROID HORMONE,Lab,4,3043,0.001314492
7436,1586,IP REN HEMODIALYSIS/PUF,LABTRFS,TRANSFERRIN SATURATION,Lab,4,3043,0.001314492
7437,1586,IP REN HEMODIALYSIS/PUF,LABWDC,WOUND CULTURE,Lab,1,3043,0.000328623
7438,1594,IP SUR BARIATRIC SURGERY POSTOP,5002,METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,Medication,829,2248,0.368772242
7439,1594,IP SUR BARIATRIC SURGERY POSTOP,5007,METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,Medication,279,2248,0.12411032
7440,1594,IP SUR BARIATRIC SURGERY POSTOP,6618,PROMETHAZINE 25 MG/ML INJ SOLN,Medication,1,2248,0.00044484
7441,1594,IP SUR BARIATRIC SURGERY POSTOP,14863,POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,Medication,560,2248,0.24911032
7442,1594,IP SUR BARIATRIC SURGERY POSTOP,15861,D5 %-0.45 % SODIUM CHLORIDE IV SOLP,Medication,11,2248,0.004893238
7443,1594,IP SUR BARIATRIC SURGERY POSTOP,16426,NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV SOLP,Medication,76,2248,0.033807829
7444,1594,IP SUR BARIATRIC SURGERY POSTOP,27838,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP,Medication,174,2248,0.077402135
7445,1594,IP SUR BARIATRIC SURGERY POSTOP,81505,CIPROFLOXACIN IN D5W 400 MG/200 ML IV PGBK,Medication,1,2248,0.00044484
7446,1594,IP SUR BARIATRIC SURGERY POSTOP,82384,PANTOPRAZOLE 40 MG IV SOLR,Medication,810,2248,0.360320285
7447,1594,IP SUR BARIATRIC SURGERY POSTOP,110872,HYDROMORPHONE 2 MG/ML INJ SYRG,Medication,14,2248,0.006227758
7448,1594,IP SUR BARIATRIC SURGERY POSTOP,110888,ENOXAPARIN 30 MG/0.3 ML SC SYRG,Medication,11,2248,0.004893238
7449,1594,IP SUR BARIATRIC SURGERY POSTOP,110890,ENOXAPARIN 80 MG/0.8 ML SC SYRG,Medication,1,2248,0.00044484
7450,1594,IP SUR BARIATRIC SURGERY POSTOP,110892,ENOXAPARIN 40 MG/0.4 ML SC SYRG,Medication,12,2248,0.005338078
7451,1594,IP SUR BARIATRIC SURGERY POSTOP,112586,HYDROMORPHONE 1 MG/ML INJ SYRG,Medication,4,2248,0.001779359
7452,1594,IP SUR BARIATRIC SURGERY POSTOP,198509,ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,Medication,970,2248,0.431494662
7453,1594,IP SUR BARIATRIC SURGERY POSTOP,200439,HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,Medication,2,2248,0.00088968
7454,1594,IP SUR BARIATRIC SURGERY POSTOP,212945,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",Medication,823,2248,0.366103203
7455,1594,IP SUR BARIATRIC SURGERY POSTOP,520008,METOPROLOL IVPB,Medication,3,2248,0.00133452
7456,1594,IP SUR BARIATRIC SURGERY POSTOP,520043,CEFOXITIN IVPB,Medication,1,2248,0.00044484
7457,1594,IP SUR BARIATRIC SURGERY POSTOP,540102,NS IV BOLUS,Medication,15,2248,0.006672598
7458,1594,IP SUR BARIATRIC SURGERY POSTOP,540106,FENTANYL (PF) 50 MCG/ML INJECTION,Medication,9,2248,0.004003559
7459,1594,IP SUR BARIATRIC SURGERY POSTOP,540300,MORPHINE INJECTABLE SYRINGE,Medication,1,2248,0.00044484
7460,1594,IP SUR BARIATRIC SURGERY POSTOP,541048,HYDROMORPHONE VARIABLE DOSE INJECTION,Medication,10,2248,0.004448399
7461,1594,IP SUR BARIATRIC SURGERY POSTOP,541104,CEFOXITIN 1 GRAM/50 ML MINI-BAG PLUS,Medication,6,2248,0.002669039
7462,1594,IP SUR BARIATRIC SURGERY POSTOP,LABCBCD,CBC WITH DIFF,Lab,40,2248,0.017793594
7463,1594,IP SUR BARIATRIC SURGERY POSTOP,LABHFP,HEPATIC FUNCTION PANEL A,Lab,2,2248,0.00088968
7464,1594,IP SUR BARIATRIC SURGERY POSTOP,LABMETB,"METABOLIC PANEL, BASIC",Lab,40,2248,0.017793594
7465,1594,IP SUR BARIATRIC SURGERY POSTOP,LABMETC,"METABOLIC PANEL, COMPREHENSIVE",Lab,3,2248,0.00133452
7466,1594,IP SUR BARIATRIC SURGERY POSTOP,LABPLTS,PLATELET COUNT,Lab,502,2248,0.223309609
7467,1594,IP SUR BARIATRIC SURGERY POSTOP,LABPT,PROTHROMBIN TIME,Lab,4,2248,0.001779359
7468,1594,IP SUR BARIATRIC SURGERY POSTOP,LABPTT,PTT PARTIAL THROMBOPLASTIN TIME,Lab,3,2248,0.00133452
7469,1594,IP SUR BARIATRIC SURGERY POSTOP,LABTYPSNI,TYPE AND SCREEN,Lab,1,2248,0.00044484
7470,1594,IP SUR BARIATRIC SURGERY POSTOP,POC14,POC GLUCOSE BY METER,Lab,856,2248,0.380782918
7471,1594,IP SUR BARIATRIC SURGERY POSTOP,IMGDXAB1,XR ABDOMEN 1V,Imaging,1,2248,0.00044484
7472,1594,IP SUR BARIATRIC SURGERY POSTOP,IMGDXCH1,XR CHEST 1V,Imaging,3,2248,0.00133452
7473,1594,IP SUR BARIATRIC SURGERY POSTOP,IMGFLESO,XR ESOPHAGRAM,Imaging,897,2248,0.399021352
7474,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,5002,METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,Medication,94,272,0.345588235
7475,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,5007,METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,Medication,10,272,0.036764706
7476,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,5018,METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,Medication,1,272,0.003676471
7477,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,14863,POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,Medication,63,272,0.231617647
7478,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,15861,D5 %-0.45 % SODIUM CHLORIDE IV SOLP,Medication,3,272,0.011029412
7479,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,16426,NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV SOLP,Medication,7,272,0.025735294
7480,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,22472,KETOROLAC 15 MG/ML INJ SOLN,Medication,9,272,0.033088235
7481,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,27838,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP,Medication,20,272,0.073529412
7482,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,81505,CIPROFLOXACIN IN D5W 400 MG/200 ML IV PGBK,Medication,1,272,0.003676471
7483,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,82384,PANTOPRAZOLE 40 MG IV SOLR,Medication,68,272,0.25
7484,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,110872,HYDROMORPHONE 2 MG/ML INJ SYRG,Medication,5,272,0.018382353
7485,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,110892,ENOXAPARIN 40 MG/0.4 ML SC SYRG,Medication,5,272,0.018382353
7486,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,112586,HYDROMORPHONE 1 MG/ML INJ SYRG,Medication,10,272,0.036764706
7487,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,198509,ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,Medication,105,272,0.386029412
7488,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,200439,HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,Medication,1,272,0.003676471
7489,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,212945,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",Medication,70,272,0.257352941
7490,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,540106,FENTANYL (PF) 50 MCG/ML INJECTION,Medication,1,272,0.003676471
7491,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,540300,MORPHINE INJECTABLE SYRINGE,Medication,17,272,0.0625
7492,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,541048,HYDROMORPHONE VARIABLE DOSE INJECTION,Medication,2,272,0.007352941
7493,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,541104,CEFOXITIN 1 GRAM/50 ML MINI-BAG PLUS,Medication,10,272,0.036764706
7494,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,LABCBCD,CBC WITH DIFF,Lab,18,272,0.066176471
7495,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,LABMETB,"METABOLIC PANEL, BASIC",Lab,21,272,0.077205882
7496,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,LABMETC,"METABOLIC PANEL, COMPREHENSIVE",Lab,2,272,0.007352941
7497,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,LABPLTS,PLATELET COUNT,Lab,38,272,0.139705882
7498,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,LABPT,PROTHROMBIN TIME,Lab,4,272,0.014705882
7499,1598,IP SUR MINIMALLY INVASIVE FOREGUT  POSTOP,IMGFLGI,XR UPPER GI,Imaging,34,272,0.125
7500,1608,IP REN CAPD CONT AMB PERITONEAL DIALYSIS,198393,PERIT. DIALYSIS 7-DEX 2.5 % CA 2.5 MEQ/L- MG 0.5 MEQ/L IP SOLN,Medication,27,161,0.167701863
7501,1608,IP REN CAPD CONT AMB PERITONEAL DIALYSIS,198468,PERIT. DIALYSIS 6 & 1.5 % DEX CA 2.5 MEQ/L- MG 0.5 MEQ/L IP SOLN,Medication,40,161,0.248447205
7502,1608,IP REN CAPD CONT AMB PERITONEAL DIALYSIS,500030,PERITONEAL DIALYSIS SOLUTION,Medication,16,161,0.099378882
7503,1608,IP REN CAPD CONT AMB PERITONEAL DIALYSIS,800100,ZZ EXTEMPORANEOUS TEMPLATE(CUSTOM),Medication,4,161,0.02484472
7504,1608,IP REN CAPD CONT AMB PERITONEAL DIALYSIS,LABBFCT,"CELL COUNT AND DIFF, BODY FLUID",Lab,27,161,0.167701863
7505,1608,IP REN CAPD CONT AMB PERITONEAL DIALYSIS,LABFLDC,FLUID CULTURE AND GRAM STAIN,Lab,24,161,0.149068323
7506,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,198389,PERIT. DIALYSIS 8 & 4.25 % DEX CA 2.5 MEQ/L- MG 0.5 MEQ/L IP SOLN,Medication,20,728,0.027472527
7507,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,198393,PERIT. DIALYSIS 7-DEX 2.5 % CA 2.5 MEQ/L- MG 0.5 MEQ/L IP SOLN,Medication,168,728,0.230769231
7508,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,198468,PERIT. DIALYSIS 6 & 1.5 % DEX CA 2.5 MEQ/L- MG 0.5 MEQ/L IP SOLN,Medication,165,728,0.226648352
7509,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,500030,PERITONEAL DIALYSIS SOLUTION,Medication,75,728,0.103021978
7510,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,800100,ZZ EXTEMPORANEOUS TEMPLATE(CUSTOM),Medication,4,728,0.005494505
7511,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,LABBFCT,"CELL COUNT AND DIFF, BODY FLUID",Lab,67,728,0.092032967
7512,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,LABFLDC,FLUID CULTURE AND GRAM STAIN,Lab,49,728,0.067307692
7513,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,LABHBSQT,HEP B SURF AB QUANT,Lab,9,728,0.012362637
7514,1612,IP REN CCPD CONT CYCLE PERITONEAL DIALYSIS,LABWDC,WOUND CULTURE,Lab,3,728,0.004120879
7515,1618,IP OPH OPHTHALMIC PREOP LEFT EYE,POC14,POC GLUCOSE BY METER,Lab,1,1,1
7516,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABACA,ANTI CARDIOLIPIN AB,Lab,62,69,0.898550725
7517,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABAT3,ANTITHROMBIN III,Lab,63,69,0.913043478
7518,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABFACT8,FACTOR VIII ASSAY,Lab,4,69,0.057971014
7519,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABFIB,FIBRINOGEN,Lab,4,69,0.057971014
7520,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABHMCY,"HOMOCYSTEINE TOTAL, PLASMA",Lab,60,69,0.869565217
7521,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABLEID,FACTOR V LEIDEN,Lab,58,69,0.84057971
7522,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABLPA,LIPOPROTEIN,Lab,5,69,0.072463768
7523,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABLUPUS,LUPUS ANTICOAGULANT,Lab,62,69,0.898550725
7524,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABNJAK2,"JANUS KINASE 2 V617F MUTATION, NON-BLOOD",Lab,12,69,0.173913043
7525,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABP20210,PROTHROMBIN 20210A,Lab,63,69,0.913043478
7526,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABPROTC,PROTEIN C ACTIVITY,Lab,55,69,0.797101449
7527,1623,IP GEN HYPERCOAGULABLE EVALUATION,LABPROTS,PROTEIN S ACTIVITY,Lab,56,69,0.811594203
7528,1625,"IP LAB SPECIMEN TESTING, PLEURAL FLUID",LABAFBD,"AFB CULTURE, NON - RESPIRATORY",Lab,68,396,0.171717172
7529,1625,"IP LAB SPECIMEN TESTING, PLEURAL FLUID",LABANER,ANAEROBIC CULTURE,Lab,95,396,0.23989899
7530,1625,"IP LAB SPECIMEN TESTING, PLEURAL FLUID",LABBFCT,"CELL COUNT AND DIFF, BODY FLUID",Lab,246,396,0.621212121
7531,1625,"IP LAB SPECIMEN TESTING, PLEURAL FLUID",LABCMVQL,"CMV DNA PCR QUAL, NON-PLASMA",Lab,9,396,0.022727273
7532,1625,"IP LAB SPECIMEN TESTING, PLEURAL FLUID",LABFAL,"ALBUMIN, FLUID",Lab,40,396,0.101010101
7533,1625,"IP LAB SPECIMEN TESTING, PLEURAL FLUID",LABFAMY,"AMYLASE, FLUID",Lab,48,396,0.121212121
