med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
FAMOTIDINE 10 MG PO TABS,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
EZETIMIBE 10 MG PO TABS,0.012658227848101266,1,78,1,0.02,2,98,2,1.0
EPOPROSTENOL (VELETRI) INHALATION SYRINGE (PREMIX),0.0379746835443038,3,76,4,0.04,4,96,4,1.0
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,1.0,79,0,121,0.99,99,1,126,1.0
FUROSEMIDE 10 MG/ML INJ SOLN,0.9746835443037974,77,2,527,0.97,97,3,445,1.0
PAPAVERINE + NS MIXTURE (SHC OR),0.012658227848101266,1,78,1,0.01,1,99,1,1.0
CARVEDILOL 3.125 MG PO TABS,0.11392405063291139,9,70,18,0.12,12,88,25,1.0
CAPTOPRIL 12.5 MG PO TABS,0.02531645569620253,2,77,7,0.02,2,98,3,1.0
MYCOPHENOLATE MOFETIL 250 MG PO CAPS,0.012658227848101266,1,78,2,0.02,2,98,2,1.0
NALBUPHINE 10 MG/ML INJ SOLN,0.012658227848101266,1,78,2,0.02,2,98,2,1.0
NALOXONE 0.4 MG/ML INJ SOLN,1.0,79,0,214,1.0,100,0,210,1.0
NARCAN 4 MG/ACTUATION NASAL SPRY,0.0379746835443038,3,76,3,0.04,4,96,5,1.0
NITROGLYCERIN 0.4 MG SL SUBL,0.02531645569620253,2,77,2,0.02,2,98,2,1.0
NITROPRUSSIDE IN 0.9 % NACL 50 MG/100 ML (0.5 MG/ML) IV SOLN,0.17721518987341772,14,65,21,0.17,17,83,20,1.0
GABAPENTIN 600 MG PO TABS,0.0379746835443038,3,76,6,0.05,5,95,8,1.0
NS W/ GENTAMICIN + VANCOMYCIN MIXTURE (SHC OR),0.012658227848101266,1,78,1,0.02,2,98,2,1.0
OMEPRAZOLE 20 MG PO CPDR,0.02531645569620253,2,77,3,0.02,2,98,2,1.0
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.0379746835443038,3,76,3,0.04,4,96,4,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,1.0,79,0,149,1.0,100,0,131,1.0
OXYCODONE 15 MG PO TABS,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
OXYCODONE 5 MG PO TABS,0.9873417721518988,78,1,532,0.98,98,2,558,1.0
OXYMETAZOLINE 0.05 % NASAL SPRY,0.02531645569620253,2,77,3,0.02,2,98,2,1.0
MEXILETINE 150 MG PO CAPS,0.012658227848101266,1,78,1,0.01,1,99,2,1.0
ONDANSETRON 4 MG PO TBDL,1.0,79,0,180,1.0,100,0,175,1.0
