med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
NICOTINE 7 MG/24 HR TD PT24,0.03225806451612903,3,90,3,0.029411764705882353,3,99,3,1.0
GLIPIZIDE 10 MG PO TABS,0.010752688172043012,1,92,2,0.0196078431372549,2,100,2,1.0
"EPOETIN ALFA 3,000 UNIT/ML INJ SOLN",0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
ENOXAPARIN 100 MG/ML SC SYRG,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
PAROXETINE HCL 20 MG PO TABS,0.010752688172043012,1,92,2,0.00980392156862745,1,101,2,1.0
ELIQUIS 2.5 MG PO TABS,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
ELECTROLYTE-R (PH 7.4) IV SOLP,0.03225806451612903,3,90,3,0.0392156862745098,4,98,4,1.0
DULOXETINE 60 MG PO CPDR,0.021505376344086023,2,91,3,0.0196078431372549,2,100,2,1.0
LEVOTHYROXINE 50 MCG PO TABS,0.03225806451612903,3,90,3,0.0392156862745098,4,98,4,1.0
DOXYCYCLINE HYCLATE 100 MG PO CAPS,0.021505376344086023,2,91,3,0.029411764705882353,3,99,4,1.0
DOXAZOSIN 8 MG PO TABS,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
DORZOLAMIDE-TIMOLOL 22.3-6.8 MG/ML OPHT DROP,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
DOCUSATE SODIUM 250 MG PO CAPS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
DIPHENHYDRAMINE-ZINC ACETATE 1-0.1 % TP CREA,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
DILTIAZEM HCL 240 MG PO CP24,0.010752688172043012,1,92,1,0.0196078431372549,2,100,3,1.0
DILTIAZEM HCL 240 MG PO CDCR,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
DILTIAZEM HCL 180 MG PO CP24,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
DILTIAZEM HCL 120 MG PO CP24,0.03225806451612903,3,90,4,0.0392156862745098,4,98,4,1.0
DIGOXIN 62.5 MCG (0.0625 MG) PO TABS,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
ERYTHROMYCIN 5 MG/GRAM (0.5 %) OPHT OINT,0.010752688172043012,1,92,1,0.00980392156862745,1,101,2,1.0
FENTANYL 25 MCG/HR TD PT72,0.010752688172043012,1,92,2,0.00980392156862745,1,101,2,1.0
ONETOUCH VERIO TEST STRIPS MISC STRP,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
ONETOUCH VERIO IQ METER MISC MISC,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
FUROSEMIDE IVPB,0.06451612903225806,6,87,8,0.058823529411764705,6,96,9,1.0
NORCO 10-325 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
NORCO 5-325 MG PO TABS,0.010752688172043012,1,92,2,0.00980392156862745,1,101,2,1.0
FUROSEMIDE 40 MG/5 ML (8 MG/ML) PO SOLN,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
"NYSTATIN 100,000 UNIT/GRAM TP CREA",0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
FUROSEMIDE 100 MG/50 ML NS IVPB MINIBAG PLUS,0.010752688172043012,1,92,2,0.0196078431372549,2,100,2,1.0
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
OCTREOTIDE ACETATE 100 MCG/ML INJ SOLN,0.010752688172043012,1,92,3,0.00980392156862745,1,101,2,1.0
DICLOFENAC SODIUM 1 % TP GEL,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
OLANZAPINE 10 MG IM SOLR,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
OLANZAPINE 5 MG PO TBDL,0.010752688172043012,1,92,2,0.0196078431372549,2,100,3,1.0
FLUTICASONE FUROATE-VILANTEROL 200-25 MCG/DOSE INH DSDV,0.053763440860215055,5,88,5,0.049019607843137254,5,97,5,1.0
OMEPRAZOLE 40 MG PO CPDR,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
FLU VACC TS2019-20(65YR UP)PF 180 MCG/0.5 ML IM SYRG,0.021505376344086023,2,91,2,0.0196078431372549,2,100,3,1.0
FINASTERIDE 5 MG PO TABS,0.08602150537634409,8,85,14,0.0784313725490196,8,94,12,1.0
FERROUS SULFATE 325 MG (65 MG IRON) PO TBEC,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
ONETOUCH DELICA LANCETS 30 GAUGE MISC MISC,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
ONETOUCH DELICA LANCETS 33 GAUGE MISC MISC,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
OLANZAPINE 2.5 MG PO TABS,0.010752688172043012,1,92,3,0.00980392156862745,1,101,1,1.0
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 500 ML,0.021505376344086023,2,91,2,0.0196078431372549,2,100,2,1.0
